"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","35/2849","100/18842",0.35,2.31474201474201,5.56372692061928,6.70174489654078e-07,5.66658306944432e-05,5.66658306944432e-05,"DLGAP5/KNTC1/RAD21/BUB3/NUF2/TEX14/UBE2C/AURKB/SKA1/BIRC5/HASPIN/ZWILCH/TTK/CDC6/DPF1/ZWINT/PLK1/TRIP13/MAD2L1/SKA3/CENPE/SPC25/ESPL1/NDC80/GEN1/SPC24/CDCA8/ACTL6B/CENPF/BUB1B/CCNB1/ANAPC11/KNL1/BUB1/CDC20",35
"GO:0000076","DNA replication checkpoint signaling","15/2849","26/18842",0.576923076923077,3.81550881550882,6.06335706352705,6.97521452246847e-07,5.80845136598283e-05,5.80845136598283e-05,"TICRR/DNA2/ORC1/CDT1/CDC6/CAMSAP3/CDC45/CLSPN/TIMELESS/RFC4/CDC7/RFC2/DONSON/DBF4/HUS1B",15
"GO:0006261","DNA-templated DNA replication","51/2849","171/18842",0.298245614035088,1.97246186719871,5.3916299486105,7.23931908367153e-07,5.9384026393819e-05,5.9384026393819e-05,"RAD51/TICRR/POLB/RNASEH2A/MCM2/FAM111B/DNA2/EME1/MCM4/GINS4/ORC1/CDT1/CENPS/LRWD1/FEN1/E2F8/BARD1/CDC6/TK1/MCM10/TONSL/CAMSAP3/CDC45/TIMELESS/ORC6/EME2/RFC4/CDC7/GEN1/ELOB/E2F7/MCM6/CENPX/RFC2/EXO1/POLQ/MCIDAS/DONSON/GINS1/WDHD1/DBF4/PCNA/POLA2/LIG1/BRCA1/BLM/POLE2/TRAIP/BRCA2/DTL/PARP1",51
"GO:0046879","hormone secretion","71/2849","268/18842",0.264925373134328,1.75209683418639,5.23385477246134,9.00443773802679e-07,7.27770438355812e-05,7.27770438355812e-05,"AGT/MTNR1B/TACR3/TRPM5/INHA/FOXD1/PDX1/TOR2A/TRPA1/ILDR1/SPP1/SLC25A22/BRSK2/RAB3A/ABAT/PLA2G3/FOXA2/IFNG/KCNK16/STX1A/ABCA12/NMU/PTPRN2/SCT/CAMP/VAMP8/KISS1R/MAFA/IL11/CCL5/SLC30A8/SYT7/OPRK1/KISS1/HTR1A/ALDOA/OSM/GHRH/HTR2C/CACNG4/SOX11/SSTR5/MYB/RETN/CARTPT/BAIAP3/CCKAR/FGB/BMP8A/NKX6-1/TFR2/CHGA/HNF4A/GHSR/PTPRN/WNK4/KCNK9/GDF9/RAB11FIP1/GAL/GIP/INHBA/FGG/RIMS2/PASK/BLK/UQCC2/UCN/KCNJ11/NEUROD1/UCN3",71
"GO:0065004","protein-DNA complex assembly","59/2849","210/18842",0.280952380952381,1.8580922295208,5.27772928238779,9.44693776756485e-07,7.52469130007774e-05,7.52469130007774e-05,"H4C11/RAD51/H1-4/H3C15/H3C7/DRAP1/H3C1/H2AX/H2BC11/H2BC8/ATAD2/H3C3/H2BC3/CDT1/H3C11/H3C14/H2BC9/H3C12/H2BC21/H3C2/H4C8/H2BC7/H4C4/H2BC4/CDC45/H1-3/H3C13/MACROH2A1/H1-5/CHAF1B/TAF7L/CHAF1A/H2BC6/H1-1/ASF1B/H3C10/H1-6/H4C2/H4C12/H3C8/H3-4/H4C5/H4C1/H3C6/H2BC15/H2BC10/H4C13/H2BC14/H4C3/ESR1/H4C15/H4C6/H4C14/H2BC13/HMGB2/H4C16/H4C9/TAF11L11/H1-2",59
"GO:0010948","negative regulation of cell cycle process","79/2849","309/18842",0.255663430420712,1.69084252579398,5.16795437616402,1.05207996684e-06,8.2603307110752e-05,8.2603307110752e-05,"RAD51/TICRR/KNTC1/CCND1/DMRT1/CCNF/RAD21/H2AX/BUB3/NUF2/DNA2/EME1/WDR76/ORC1/TEX14/CDT1/AURKB/SKA1/SOX2/BIRC5/HASPIN/CDKN2D/E2F8/BARD1/ZWILCH/TTK/CDC6/ZWINT/PLK1/MUC1/CAMSAP3/TRIP13/MAD2L1/INTS7/SKA3/PKMYT1/SPC25/SUSD2/NEK2/CDC45/CLSPN/ESPL1/TIMELESS/NDC80/BRIP1/EME2/MACROH2A1/CDK1/RFC4/CDC7/GEN1/SPC24/CDCA8/HORMAD1/CENPF/E2F7/BUB1B/PARP9/CCNB1/FBXO43/RFC2/KNL1/INHBA/CHEK1/DONSON/DBF4/TELO2/GPR132/BUB1/FANCD2/E2F1/HUS1B/BRCA1/FBXO6/CDC20/BLM/BRSK1/BRCA2/DTL",79
"GO:0044786","cell cycle DNA replication","19/2849","40/18842",0.475,3.14143559143559,5.72224197559244,1.2834782854867e-06,9.87712799809857e-05,9.87712799809857e-05,"RAD51/MCM2/DNA2/MCM4/CDT1/FEN1/E2F8/TK1/CDC45/CDC7/E2F7/MCM6/DONSON/GINS1/DBF4/PCNA/LIG1/BLM/BRCA2",19
"GO:0007269","neurotransmitter secretion","44/2849","142/18842",0.309859154929577,2.04926858447985,5.29716218173971,1.31191838402692e-06,9.87712799809857e-05,9.87712799809857e-05,"SYT9/CADPS/STXBP2/SYT1/NPY/SLC18A3/SCRIB/RAB3A/CSPG5/STX1A/HRH3/SLC4A8/PTPRN2/WNT7A/CPLX2/CHRNB4/PNOC/SYT7/SNPH/UNC13A/RIMS1/PRRT2/PPFIA3/ADORA2A/SYT13/CACNA1B/BAIAP3/SYT4/SYNGR3/DOC2A/GPR158/CAMK2A/RIMS2/PRKCG/SYP/CDK5/CPLX4/BRSK1/RIMS4/KMO/SYN1/SYT5/GRM4/SLC32A1",44
"GO:0099643","signal release from synapse","44/2849","142/18842",0.309859154929577,2.04926858447985,5.29716218173971,1.31191838402692e-06,9.87712799809857e-05,9.87712799809857e-05,"SYT9/CADPS/STXBP2/SYT1/NPY/SLC18A3/SCRIB/RAB3A/CSPG5/STX1A/HRH3/SLC4A8/PTPRN2/WNT7A/CPLX2/CHRNB4/PNOC/SYT7/SNPH/UNC13A/RIMS1/PRRT2/PPFIA3/ADORA2A/SYT13/CACNA1B/BAIAP3/SYT4/SYNGR3/DOC2A/GPR158/CAMK2A/RIMS2/PRKCG/SYP/CDK5/CPLX4/BRSK1/RIMS4/KMO/SYN1/SYT5/GRM4/SLC32A1",44
"GO:0007631","feeding behavior","31/2849","86/18842",0.36046511627907,2.38395357000008,5.42917530082181,1.38923667629796e-06,0.000103178983418021,0.000103178983418021,"TACR3/GALR3/HCRTR2/AGRP/NPY/ADM2/TMEM63B/NMU/MCHR1/NPY1R/STRA6/GDF15/OPRD1/PNOC/OPRK1/IAPP/HTR2C/CCK/RETN/ADORA2A/CARTPT/GALR2/PYY/OPN3/NPW/GHSR/GAL/PCSK1N/UCN/PRLH/EN1",31
"GO:0042742","defense response to bacterium","81/2849","322/18842",0.251552795031056,1.66365663881192,5.06972168864666,1.54815535707557e-06,0.000113448824566498,0.000113448824566498,"IGHG4/GSDMD/WFDC13/NLRP6/H2BC17/ISG15/H2BC11/H2BC8/H2BC5/OAS2/WFDC10B/H2BC3/NPY/ZG16B/VGF/RNASE10/WFDC10A/PRB3/H2BC9/IGHE/PYCARD/H2BC21/WFDC3/IL18/H2BC7/UMOD/BPIFA1/NOD2/ROMO1/PGLYRP4/S100A9/H2BC4/SLAMF8/CAMP/CCL20/SHARPIN/IGHG1/PGLYRP2/H2BC12L/LYZ/OAS1/LYPD8/H2BC6/H2BC12/LACRT/DCD/IL12B/IGHG3/CALCA/FGB/DEFB126/CXCL13/LCN2/CHGA/LPO/BPIFA2/H2BC19P/S100A8/CST11/SLC11A1/SEMG2/OAS3/H2BC26/GBP5/S100A14/KRT6A/H2BC15/H2BC10/H2BC14/IGHM/GSDMC/PGLYRP3/HTN1/IGHG2/H2BC18/H2BC13/HMGB2/F2/AZU1/TREM1/WFDC2",81
"GO:0045787","positive regulation of cell cycle","79/2849","312/18842",0.253205128205128,1.67458442458442,5.07118118804764,1.57944604305227e-06,0.000114218887534412,0.000114218887534412,"KIF14/GIPC1/CIT/DLGAP5/CCND1/GPSM2/PLK4/DMRT1/RAD21/RXFP3/RARA/NCAPG/UBE2C/AURKB/SKA1/CCNE2/RCC2/RRM2/BIRC5/FEN1/E2F8/RACGAP1/EZH2/CDC6/CDC25B/NCAPG2/KIF23/RCC1/PLK1/MAD2L1/SKA3/LEF1/STIL/RAD51AP1/ESPL1/FOXA1/NDC80/STRA8/MACROH2A1/PAGR1/CDK1/CXCR5/EIF4EBP1/CDC25A/CDC7/NCAPH/GEN1/CDCA8/SSTR5/MEIOSIN/CALR/E2F7/CDC25C/PKP3/AURKA/CCNE1/CCNB1/TAS2R13/EPGN/PTK6/PHOX2B/ANAPC11/KNL1/CHEK1/MAPK15/DBF4/BUB1/MAGEA4/MTBP/SACK1D/TERT/SLC6A4/CDC20/ECT2/DTL/SPAG5/SMC4/PPP1R35/TBX20",79
"GO:0007127","meiosis I","37/2849","112/18842",0.330357142857143,2.18483302411874,5.30799498576303,1.63718535181933e-06,0.000115358598635885,0.000115358598635885,"RAD51/MAJIN/MYBL1/TEX11/RAD21/RMI1/EME1/TEX15/SGO1/CENPS/P3H4/RAD54L/ZWINT/KASH5/TRIP13/RAD51AP1/SGO2/NDC80/BRIP1/EME2/MND1/BRDT/HORMAD1/REC8/CENPX/SYCE3/TEX19/DNMT3L/KNL1/PTTG3P/SYCP2/RAD54B/HSF2BP/TOP2A/FANCD2/BRCA2/PTTG1",37
"GO:0034502","protein localization to chromosome","37/2849","112/18842",0.330357142857143,2.18483302411874,5.30799498576303,1.63718535181933e-06,0.000115358598635885,0.000115358598635885,"H4C11/KNTC1/H2AC8/RAD21/H2AX/H2BC11/BUB3/AURKB/RCC2/HASPIN/ZWILCH/TTK/TONSL/H4C8/PLK1/CENPA/LEF1/H4C4/UHRF1/MACROH2A1/CDK1/H2AC4/H4C2/H4C12/H4C5/H4C1/KNL1/H4C13/H4C3/ESR1/H4C15/MTBP/H4C6/H4C14/H4C16/PARP1/H4C9",37
"GO:1902969","mitotic DNA replication","11/2849","16/18842",0.6875,4.54681467181467,5.99035680636001,1.93329367593347e-06,0.000134498506872536,0.000134498506872536,"RAD51/MCM2/MCM4/CDT1/TK1/CDC45/MCM6/GINS1/PCNA/LIG1/BRCA2",11
"GO:0071824","protein-DNA complex organization","62/2849","229/18842",0.270742358078603,1.79056774689962,5.08021246275869,1.98942788652401e-06,0.0001366736958042,0.0001366736958042,"H4C11/RAD51/H1-4/HMGA1/NFE2/H3C15/H3C7/DRAP1/H3C1/H2AX/H2BC11/H2BC8/ATAD2/H3C3/H2BC3/CDT1/H3C11/H3C14/H2BC9/H3C12/H2BC21/H3C2/H4C8/H2BC7/H4C4/H2BC4/CDC45/H1-3/H3C13/MACROH2A1/H1-5/CHAF1B/TAF7L/CHAF1A/H2BC6/H1-1/ASF1B/H3C10/H1-6/H2AC25/H4C2/H4C12/H3C8/H3-4/H4C5/H4C1/H3C6/H2BC15/H2BC10/H4C13/H2BC14/H4C3/ESR1/H4C15/H4C6/H4C14/H2BC13/HMGB2/H4C16/H4C9/TAF11L11/H1-2",62
"GO:1905820","positive regulation of chromosome separation","16/2849","31/18842",0.516129032258065,3.41344444570251,5.67603993504271,2.21187107606603e-06,0.000150079548568628,0.000150079548568628,"DLGAP5/NCAPG/UBE2C/AURKB/SKA1/BIRC5/NCAPG2/PLK1/SKA3/ESPL1/NCAPH/CDCA8/ANAPC11/MAPK15/CDC20/SMC4",16
"GO:0046883","regulation of hormone secretion","63/2849","236/18842",0.266949152542373,1.76548119768459,4.99456019496853,2.75747792517201e-06,0.000184818276545675,0.000184818276545675,"AGT/MTNR1B/TACR3/TRPM5/INHA/PDX1/TRPA1/ILDR1/SPP1/SLC25A22/BRSK2/ABAT/PLA2G3/FOXA2/IFNG/KCNK16/STX1A/ABCA12/NMU/SCT/CAMP/VAMP8/KISS1R/IL11/CCL5/SLC30A8/SYT7/OPRK1/KISS1/HTR1A/ALDOA/OSM/GHRH/HTR2C/CACNG4/SOX11/SSTR5/MYB/RETN/CARTPT/BAIAP3/CCKAR/FGB/BMP8A/NKX6-1/TFR2/CHGA/HNF4A/GHSR/KCNK9/GDF9/RAB11FIP1/GAL/GIP/INHBA/FGG/PASK/BLK/UQCC2/UCN/KCNJ11/NEUROD1/UCN3",63
"GO:1901987","regulation of cell cycle phase transition","106/2849","459/18842",0.230936819172113,1.52731188025306,4.82724049390087,3.32255615549528e-06,0.000220009260609664,0.000220009260609664,"KIF14/RAD51/TICRR/DLGAP5/KNTC1/CCND1/ANLN/UBD/RAD21/H2AX/BUB3/NUF2/DNA2/EME1/WDR76/ORC1/TEX14/UBE2C/CDT1/AURKB/SKA1/CCNE2/RCC2/SOX2/RRM2/BIRC5/HASPIN/CDKN2D/BARD1/ZWILCH/EZH2/TTK/CDC6/PSME2/CDC25B/DPF1/ZWINT/PLK1/MUC1/CAMSAP3/TRIP13/MAD2L1/INTS7/SKA3/CENPE/PKMYT1/SPC25/SUSD2/STIL/CDC45/TM4SF5/CLSPN/ESPL1/TIMELESS/NDC80/BRIP1/EME2/MACROH2A1/PAGR1/CDK1/RFC4/CDC25A/CDC7/SIX3/GEN1/SPC24/CDCA8/HORMAD1/ACTL6B/CENPF/E2F7/CDC25C/BUB1B/CDKN2A/PKP3/AURKA/CCNE1/PARP9/CCNB1/RFC2/PHOX2B/ANAPC11/KNL1/INHBA/CHEK1/DONSON/MAPK15/PSMB3/DBF4/TELO2/GPR132/BUB1/MTBP/FANCD2/SACK1D/E2F1/HUS1B/TERT/BRCA1/CDK5/FBXO6/CDC20/BLM/BRSK1/BRCA2/DTL",106
"GO:0033260","nuclear DNA replication","17/2849","36/18842",0.472222222222222,3.12306462306462,5.38145209943098,5.14200908446375e-06,0.0003364343086692,0.0003364343086692,"RAD51/MCM2/DNA2/MCM4/CDT1/FEN1/TK1/CDC45/CDC7/MCM6/DONSON/GINS1/DBF4/PCNA/LIG1/BLM/BRCA2",17
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","13/2849","23/18842",0.565217391304348,3.73809269461443,5.54558063114709,5.38287441971141e-06,0.000348050327185105,0.000348050327185105,"KNTC1/AURKB/RCC2/BIRC5/RACGAP1/ZWILCH/NEK2/CDK1/CDCA8/CCNB1/KNSTRN/ECT2/SPAG5",13
"GO:0031570","DNA integrity checkpoint signaling","38/2849","122/18842",0.311475409836066,2.0599577648758,4.95734089632463,5.87597204442146e-06,0.00037551560879233,0.00037551560879233,"RAD51/TICRR/CCND1/H2AX/DNA2/EME1/WDR76/ORC1/CDT1/BARD1/CDC6/PLK1/MUC1/CAMSAP3/INTS7/CDC45/CLSPN/TIMELESS/BRIP1/EME2/CDK1/RFC4/CDC7/PARP9/RFC2/CHEK1/DONSON/DBF4/TELO2/FANCD2/E2F1/HUS1B/BRCA1/FBXO6/BLM/BRSK1/BRCA2/DTL",38
"GO:0060078","regulation of postsynaptic membrane potential","42/2849","141/18842",0.297872340425532,1.96999320403576,4.87954203414541,6.89619734424461e-06,0.000435649432229522,0.000435649432229522,"GRIN2C/INSYN2A/GRM5/SYT1/GABRA5/ABAT/P2RX5/STX1A/CHRNA1/CHRNA5/CHRND/GABRG2/GRIK4/WNT7A/CHRNG/CHRNA6/GLRA1/SLC8A2/RGS7/CHRNB4/DRD4/PNOC/KCNK1/HTR3A/RIMS1/GRIA2/MAPK8IP2/GABRD/ADORA2A/GRIN2D/P2RX2/RGS4/CHRNB3/GRIN3B/NTSR1/INSYN1/GABRA3/GABRA1/CHRNA9/RIMS2/GRIN1/CHRNA4",42
"GO:0044771","meiotic cell cycle phase transition","10/2849","15/18842",0.666666666666667,4.40903240903241,5.57467340375942,8.8758502478326e-06,0.000554337192751,0.000554337192751,"TTK/CDC25B/ZWINT/PKMYT1/NDC80/CDC25A/CDC25C/KNL1/MAPK15/CDC20",10
"GO:0016079","synaptic vesicle exocytosis","32/2849","98/18842",0.326530612244898,2.15952607789342,4.85730809471029,1.05990635045599e-05,0.000654521944056865,0.000654521944056865,"SYT9/CADPS/STXBP2/SYT1/NPY/SCRIB/RAB3A/CSPG5/STX1A/SLC4A8/WNT7A/CPLX2/SYT7/SNPH/UNC13A/RIMS1/PRRT2/PPFIA3/SYT13/CACNA1B/SYT4/SYNGR3/DOC2A/RIMS2/PRKCG/SYP/CDK5/CPLX4/BRSK1/RIMS4/SYN1/SYT5",32
"GO:0006260","DNA replication","76/2849","313/18842",0.242811501597444,1.60584566974343,4.56185437038306,1.26309275589725e-05,0.000767893545449578,0.000767893545449578,"RAD51/TICRR/POLB/RNASEH2A/RMI1/MCM2/FAM111B/DNA2/EME1/MCM4/GINS4/ORC1/CDT1/CENPS/LRWD1/FEN1/PARP10/CCNA2/E2F8/BARD1/CDC6/TK1/MCM10/TYMS/TONSL/CAMSAP3/CHTF18/CDC45/S100A11/TIMELESS/ORC6/PCLAF/STRA8/EME2/CHAF1B/CDK1/RFC4/CDC25A/RUVBL1/CDC7/CHAF1A/GEN1/ELOB/ENPP7/DSCC1/E2F7/RMI2/MCM6/CENPX/RFC2/EXO1/GINS2/POLQ/TFPT/PTMS/PTK6/CHEK1/MCIDAS/DONSON/GINS1/WDHD1/DBF4/PCNA/POLA2/LIG1/BRCA1/BLM/POLE2/UCN/KCTD13/ESCO2/TRAIP/BRCA2/DTL/PARP1/RECQL4",76
"GO:0010669","epithelial structure maintenance","17/2849","38/18842",0.447368421052632,2.95869280079806,5.10112816099418,1.2714394584409e-05,0.000767893545449578,0.000767893545449578,"LSR/MUC13/VSIG1/HSPB1/ILDR1/TFF1/SCRIB/INAVA/NOD2/LACRT/FREM2/MUC2/MUC6/CRACD/PKP3/TFF3/NEUROD1",17
"GO:0031507","heterochromatin formation","58/2849","223/18842",0.260089686098655,1.72011578289605,4.56572569480538,1.57242559890505e-05,0.0009393533795198,0.0009393533795198,"DNMT1/H3Y1/H3C15/H2AC8/H3C7/MAEL/H3C1/H2AX/H2AC12/TDRD12/H3C3/H2AC13/TEX15/H3C11/H3C14/H2AC16/H3C12/EZH2/H2AC21/H2AZ1/CDKN2B-AS1/H2AC11/H3C2/CENPA/PCGF2/H3Y2/H2AC6/OIP5/H3C13/TDRD1/H2AC17/H2AJ/UHRF1/MACROH2A1/CBX8/H2AP/H2AC4/HELLS/HMGA2/EPOP/H3C10/H2AC25/MIS18A/C19orf84/SPOCD1/H3C8/H3-4/PIWIL1/H2AL3/CBX2/H3C6/H2AC7/DNMT3L/H2AC20/CBX4/LMNB2/LMNB1/H1-2",58
"GO:0045109","intermediate filament organization","26/2849","74/18842",0.351351351351351,2.32367924259816,4.81529448146875,1.63200615918551e-05,0.000954793730198337,0.000954793730198337,"KRT2/KRT16/KRT20/BFSP2/KRT19/KRT73/KRT35/KRT75/KRT38/EPPK1/KRT31/KRT36/KRT86/KRT34/INA/NEFL/KRT78/KRT37/KRT24/KRT81/KRT3/NEFH/KRT1/KRT6A/KRT72/KRT85",26
"GO:0051231","spindle elongation","9/2849","13/18842",0.692307692307692,4.57861057861058,5.44760638981425,1.63301693301753e-05,0.000954793730198337,0.000954793730198337,"KIF4A/AURKB/PRC1/BIRC5/RACGAP1/KIF23/KIF11/CDCA8/KIF4B",9
"GO:0001708","cell fate specification","25/2849","70/18842",0.357142857142857,2.36198164769593,4.8183487810342,1.70836181082402e-05,0.000988332264451453,0.000988332264451453,"POU3F2/CHD4/SOX2/IHH/MYT1L/OLIG2/HOXA11/SHH/FOXA2/WNT3A/DKK1/SIX2/TBX10/ISL2/MNX1/ESRP1/PAX2/FOXI3/POU4F1/EOMES/TBX1/PRDM12/ASCL1/TBR1/TBX20",25
"GO:0010817","regulation of hormone levels","108/2849","487/18842",0.2217659137577,1.46665965146458,4.40373086710967,1.80636824877797e-05,0.00101819649812907,0.00101819649812907,"CYP21A2/AGT/MTNR1B/SLC7A8/RDH16/TACR3/IYD/SDR16C5/TRPM5/RBP1/INHA/FOXD1/PDX1/PCSK1/TOR2A/SLC17A4/TRPA1/ILDR1/SPP1/CHST8/SLC25A22/CLCN2/BRSK2/RAB3A/UGT2B10/ABAT/PLA2G3/CYP2W1/SHH/SLC7A5/FOXA2/IFNG/KCNK16/STX1A/DIO1/CPA4/ABCA12/HSD17B7/HSD17B6/NMU/PTPRN2/UGT1A6/SCT/CAMP/VAMP8/KISS1R/PNLIP/MAFA/IL11/CCL5/SLC30A8/SYT7/OPRK1/HSD17B1/KISS1/HTR1A/CRYM/MC2R/ALDOA/OSM/GHRH/HTR2C/CACNG4/SOX11/SSTR5/SLC5A5/DHRS2/MYB/HPN/RETN/CEL/CARTPT/BAIAP3/CORIN/CCKAR/TG/FGB/BMP8A/NKX6-1/TFR2/CHGA/HNF4A/PCSK6/GHSR/CACNA1H/PCSK2/PTPRN/WNK4/KCNK9/GDF9/RAB11FIP1/GAL/GIP/INHBA/FGG/RIMS2/PASK/BLK/SRD5A2/UQCC2/UCN/KCNJ11/UGT2B4/NEUROD1/UCN3/UGT2B17/PCSK4/GATA3",108
"GO:0048663","neuron fate commitment","13/2849","25/18842",0.52,3.43904527904528,5.15048237562877,1.81556144135096e-05,0.00101819649812907,0.00101819649812907,"FOXN4/POU3F2/MYT1L/SHH/EPOP/ISL2/MNX1/ESRP1/PAX6/POU4F1/PRDM12/ASCL1/TBR1",13
"GO:0099188","postsynaptic cytoskeleton organization","13/2849","25/18842",0.52,3.43904527904528,5.15048237562877,1.81556144135096e-05,0.00101819649812907,0.00101819649812907,"SH3GL2/POTEE/SRCIN1/ACTN2/POTEJ/EZR/INA/NEFL/POTEI/NEFH/ACTL8/KIF2C/RAC3",13
"GO:0060080","inhibitory postsynaptic potential","11/2849","19/18842",0.578947368421053,3.82889656573867,5.20694126227562,2.14856888341804e-05,0.00119278127103692,0.00119278127103692,"INSYN2A/SYT1/ABAT/GLRA1/DRD4/PNOC/RIMS1/NTSR1/INSYN1/RIMS2/CHRNA4",11
"GO:0035825","homologous recombination","25/2849","71/18842",0.352112676056338,2.32871430054529,4.73424042515948,2.26114491290605e-05,0.00124272524413317,0.00124272524413317,"RAD51/TEX11/RAD21/RMI1/EME1/CENPS/BARD1/RAD54L/FIRRM/TRIP13/RAD51AP1/BRIP1/EME2/UHRF1/MND1/REC8/CENPX/SYCE3/TEX19/SYCP2/RAD54B/HSF2BP/TOP2A/FANCD2/BRCA1",25
"GO:0045814","negative regulation of gene expression, epigenetic","63/2849","252/18842",0.25,1.65338715338715,4.40721662477855,2.63240400252992e-05,0.00143244479187173,0.00143244479187173,"DNMT1/H3Y1/H3C15/SDR16C5/H2AC8/H3C7/MAEL/H3C1/H2AX/H2AC12/TDRD12/H3C3/H2AC13/TEX15/H3C11/H3C14/H2AC16/H3C12/EZH2/H2AC21/H2AZ1/CDKN2B-AS1/LHX2/H2AC11/H3C2/CENPA/PCGF2/H3Y2/H2AC6/OIP5/H3C13/TDRD1/H2AC17/H2AJ/UHRF1/MACROH2A1/CBX8/H2AP/H2AC4/HELLS/HMGA2/EPOP/H3C10/WT1/H2AC25/MIS18A/C19orf84/SPOCD1/H3C8/H3-4/PIWIL1/H2AL3/CBX2/H3C6/H2AC7/DNMT3L/H2AC20/CHEK1/CBX4/BRCA1/LMNB2/LMNB1/H1-2",63
"GO:0045104","intermediate filament cytoskeleton organization","29/2849","89/18842",0.325842696629214,2.15497651452708,4.60962939728641,2.82333403420077e-05,0.00151446541783904,0.00151446541783904,"KRT2/KRT16/KRT20/BFSP2/KRT19/KRT73/KRT18/KRT35/KRT75/KRT38/EPPK1/KRT31/EVPL/KRT36/KRT86/KRT34/INA/NEFL/KRT78/KRT37/KRT24/KRT81/KRT3/NEFH/SACK1H/KRT1/KRT6A/KRT72/KRT85",29
"GO:0001501","skeletal system development","80/2849","341/18842",0.234604105571848,1.5515656571375,4.3382046547564,2.83824486967651e-05,0.00151446541783904,0.00151446541783904,"COL1A1/SULF1/LHX1/ATP6AP1/INHA/CHRD/MMP13/PITX1/CDH11/COL3A1/DLX4/MBOAT2/COL10A1/WNT7B/MATN3/IHH/AMELX/TIFAB/PAX1/HOXA11/MEPE/P2RX5/FBN2/COL13A1/COL2A1/SCX/SULF2/HOXD13/DLX5/WNT7A/OTOR/CCN4/TEAD4/CCDC154/SIX2/ACAN/HAPLN1/FGFR3/RUNX2/SLC2A10/NCAN/TIMP1/HSD17B1/BMPR1B/HMGA2/ATG9B/NKX3-2/DLX1/SOX11/FGF4/COL5A1/EPYC/TRPS1/HOXC4/DLL3/BMP8A/AHSG/CLEC3A/COMP/HOXB9/MMP14/HYAL3/EBP/MDK/HOXC11/DLX3/COL1A2/DLX6/COL11A1/SRD5A2/BMP8B/VCAN/IFITM5/DLX2/NOTUM/IRX5/TBX1/EN1/ZIC3/GATA3",80
"GO:0034080","CENP-A containing chromatin assembly","8/2849","11/18842",0.727272727272727,4.80985353712626,5.33459141864365,2.90531206992763e-05,0.0015207233463164,0.0015207233463164,"CENPI/HJURP/CENPA/OIP5/MIS18A/CENPP/CENPN/CENPW",8
"GO:0051256","mitotic spindle midzone assembly","8/2849","11/18842",0.727272727272727,4.80985353712626,5.33459141864365,2.90531206992763e-05,0.0015207233463164,0.0015207233463164,"KIF4A/AURKB/PRC1/BIRC5/RACGAP1/KIF23/CDCA8/KIF4B",8
"GO:0070828","heterochromatin organization","59/2849","233/18842",0.253218884120172,1.67467539999729,4.37365526445655,3.13856732354714e-05,0.0016273175481335,0.0016273175481335,"DNMT1/H3Y1/H3C15/H2AC8/H3C7/MAEL/H3C1/H2AX/H2AC12/TDRD12/H3C3/H2AC13/TEX15/H3C11/H3C14/H2AC16/H3C12/EZH2/H2AC21/H2AZ1/CDKN2B-AS1/H2AC11/H3C2/CENPA/PCGF2/H3Y2/H2AC6/OIP5/H3C13/TDRD1/H2AC17/H2AJ/UHRF1/MACROH2A1/CBX8/CDK1/H2AP/H2AC4/HELLS/HMGA2/EPOP/H3C10/H2AC25/MIS18A/C19orf84/SPOCD1/H3C8/H3-4/PIWIL1/H2AL3/CBX2/H3C6/H2AC7/DNMT3L/H2AC20/CBX4/LMNB2/LMNB1/H1-2",59
"GO:0045103","intermediate filament-based process","29/2849","90/18842",0.322222222222222,2.13103233103233,4.53947582836398,3.56983417378516e-05,0.00183362697374983,0.00183362697374983,"KRT2/KRT16/KRT20/BFSP2/KRT19/KRT73/KRT18/KRT35/KRT75/KRT38/EPPK1/KRT31/EVPL/KRT36/KRT86/KRT34/INA/NEFL/KRT78/KRT37/KRT24/KRT81/KRT3/NEFH/SACK1H/KRT1/KRT6A/KRT72/KRT85",29
"GO:0006310","DNA recombination","79/2849","338/18842",0.233727810650888,1.54577023807793,4.27335153315924,3.6426645269391e-05,0.00185371150370901,0.00185371150370901,"RAD51/H1-4/AUNIP/MRGBP/TEX11/KPNA2/KMT5C/RAD21/RMI1/MCM2/H2AX/TNFSF4/EME1/MCM4/GINS4/CHD4/TEX15/CENPS/FEN1/BARD1/RAD54L/PARPBP/TONSL/PLK1/FIRRM/PIF1/TRIP13/XRCC2/RAD51AP1/CDC45/H1-3/TIMELESS/BRIP1/EME2/UHRF1/RAD21L1/H1-5/MND1/PAGR1/HELLS/HMGB3/RUVBL1/CDC7/TFRC/NCAPH/GEN1/H1-1/REC8/RMI2/H1-6/MCM6/CENPX/SYCE3/EXO1/GINS2/TEX19/POLQ/TFPT/CHEK1/PGBD5/SYCP2/RAD54B/BATF/FANCB/HSF2BP/TOP2A/FANCD2/HUS1B/TERT/LIG1/BRCA1/BLM/PPP4C/BRCA2/HMGB2/PARP1/RECQL4/SMC4/H1-2",79
